response_id, status, redirect, error, date_verified
191026,200,http://gstore.unm.edu/apps/rgis/datasets/5b2a6731-9462-4341-bcd7-7da75ed44654/services/ogc/wfs?SERVICE=wfs&REQUEST=GetCapabilities&VERSION=1.0.0,,2015-11-05T12:54:12.828281
191026,200,http://gstore.unm.edu/apps/rgis/datasets/5b2a6731-9462-4341-bcd7-7da75ed44654/services/ogc/wfs?SERVICE=wfs&REQUEST=GetCapabilities&VERSION=1.0.0,,2015-11-05T12:54:12.985437
192216,200,http://southcentral.edu/Search.html?catid=39&format=opensearch&id=60,,2015-11-05T12:54:14.384924
195666,200,http://www.sahd.div.ed.ac.uk/lib/exe/opensearch.php,,2015-11-05T12:54:15.453885
195847,200,http://mrdata.usgs.gov/services/co?request=getcapabilities&service=WMS&version=1.1.1,,2015-11-05T12:54:16.230094
197020,200,http://services.azgs.az.gov/ArcGIS/services/aasggeothermal/CAActiveFaults/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T12:54:16.802768
198204,200,http://www.uab.edu/it/home/component/search/?task=tag&tag=IT%20agreement&format=opensearch,,2015-11-05T12:54:17.119393
200414,200,http://missionlog.noaa.gov/osd.xml,,2015-11-05T12:54:17.608621
209483,200,http://www.french.ucla.edu/index.php/component/search/?Itemid=122&format=opensearch,,2015-11-05T12:54:18.311625
212572,400,http://water.discomap.eea.europa.eu/arcgis/services/Wise/FHRM_links/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T12:54:19.386347
213707,200,http://history.rutgers.edu/component/search/?Itemid=100148&catid=56&id=267&format=opensearch,,2015-11-05T12:54:20.318179
213911,405,https://services.geocirrus.co.nz/arcgis/rest/services/CERA/Christchurch_Aerial_20121016/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T12:54:21.491928
216000,200,https://www.bme.ncsu.edu/index.php/component/search/?task=userprofile&user=999&format=opensearch,,2015-11-05T12:54:22.348483
231889,500,http://www.economics.ox.ac.uk/Search?format=opensearch&id=63,,2015-11-05T12:54:23.122363
233793,200,http://vnavigator.eumetsat.int/discovery/os-description.xml,,2015-11-05T12:54:23.900220
235264,200,http://ecco.jpl.nasa.gov/thredds/wcs/ecco_Smoother/PREV/20131118/dr080_2004/n10day_28_37/gtKFave_08_08.06480_08880_720.cdf?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T12:54:24.036546
240503,500,http://www.economics.ox.ac.uk/Search?catid=12&format=opensearch&id=12749,,2015-11-05T12:54:24.634798
244178,200,https://clarin-pl.eu/dspace/open-search/description.xml,,2015-11-05T12:54:25.729422
245204,200,http://www.ulc.casa.colostate.edu/SearchEngineInfo.ashx,,2015-11-05T12:54:26.218456
245402,900,,('The read operation timed out',),2015-11-05T12:54:56.994422
247710,200,http://irw.rutgers.edu/component/search/?format=opensearch,,2015-11-05T12:54:57.856144
248920,200,http://www.uab.edu/it/home/component/search/?id=207:pgp-whole-disk-encryption-shredder&format=opensearch,,2015-11-05T12:54:58.749193
249945,200,http://catalog.towson.edu/search/opensearch.xml,,2015-11-05T12:54:59.387052
258391,200,http://ecco.jpl.nasa.gov/thredds/wcs/ecco_Smoother/PREV/20140906/dr080_2004/n10day_10_18/gsRelaxave_08_08.02160_04320_720.cdf?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T12:54:59.911680
259007,400,http://coast.noaa.gov/arcgis/services/DAV/NationalSocioeconomics/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T12:55:00.799393
265168,404,http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/CMECS_Temperature_Winter/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T12:55:01.431276
265871,200,http://tigerweb.geo.census.gov/arcgis/rest/services/Languages/German/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T12:55:03.972914
267188,500,http://bexleyseabury.edu/search/?catid=29&format=opensearch&id=114,,2015-11-05T12:55:05.148595
267846,900,,('Connection aborted.', error(61, 'Connection refused')),2015-11-05T12:55:05.648066
271072,200,https://www.tsbvi.edu/component/search/?Itemid=680&catid=44&id=142&format=opensearch,,2015-11-05T12:55:06.560043
273563,400,http://basemap.nationalmap.gov/arcgis/services/USGSImageryOnly/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T12:55:06.756308
275631,200,http://mrdata.usgs.gov/wfs/nuresed?request=getcapabilities&service=WFS&version=1.0.0,,2015-11-05T12:55:07.081474
275631,200,http://mrdata.usgs.gov/wfs/nuresed?request=getcapabilities&service=WFS&version=1.0.0,,2015-11-05T12:55:07.410778
278001,200,http://globalchange.nasa.gov/KeywordSearch/Titles.do?KeywordPath=ServiceParameters%7CMETADATA%20HANDLING%7CDATA%20DISCOVERY&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T12:55:08.059603
278933,405,http://maps.cera.govt.nz/arcgis/rest/services/CERA/Christchurch_Aerial_20140217/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T12:55:09.132434
280022,200,http://forthesakeofall.org/osd.xml,,2015-11-05T12:55:09.895311
293480,200,https://www.uab.edu/it/home/component/search/?task=tag&tag=spamblocker&format=opensearch,,2015-11-05T12:55:10.448215
300436,200,https://purr.purdue.edu/search/?task=article&id=33&format=opensearch,,2015-11-05T12:55:11.131654
300968,301,http://jobs.theguardian.com/opensearch/,,2015-11-05T12:55:11.856853
305279,900,,('Connection aborted.', gaierror(8, 'nodename nor servname provided, or not known')),2015-11-05T12:55:12.228084
305990,200,http://geodata.npolar.no/arcgis/rest/services/inspire1/NP_TopoArktis_UPSN_CLX/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T12:55:13.034109
