"http://apps.fs.fed.us/arcx/services/EDW/EDW_PriorityWatersheds_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/EDW/EDW_RangerDistricts_03/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/EDW/EDW_RecreationOpportunities_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/EDW/EDW_RoadBasic_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/EDW/EDW_StewardshipContracting_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/EDW/EDW_WildernessStatus_02/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/EDW/EDW_Wilderness_02/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/r02/r02_VegetationTreatments_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/r02/r02_WyomingActivities_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/r03/r03_4FRIVegetationRxFireTreatmentsFEIS_04/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/wo_nfs_gstc/GSTC_IVMRoadsAndTrails_03/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/wo_nfs_gstc/GSTC_TARoadsAndTrailsPrint_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/wo_nfs_gstc/GSTC_TARoadsAndTrails_02/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/wo_nrm_iweb/NRIS_NVUMStates_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.fed.us/arcx/services/wo_nrm_iweb/NRM_WCATTWatershedCondAssess2011_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.usda.gov/arcx/services/EDW/EDW_CongressionalDistricts_04/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.fs.usda.gov/arcx/services/wo_nfs_gstc/GSTC_IVMRoadsAndTrails_01/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://apps.who.int/gho/athena/data/GHO/CM_01,CM_02,CM_03,DEVICES09,DEVICES22,HIV_0000000020,MALARIA001,MDG_0000000001,MDG_0000000003,MDG_0000000005,MDG_0000000005_AGE1519,MDG_0000000006,MDG_0000000006_AGE1519,MDG_0000000007,MDG_0000000010,MDG_0000000011,MDG_0000000013,MDG_0000000014,MDG_0000000017,MDG_0000000020,MDG_0000000023,MDG_0000000025,MDG_0000000025_AGE1519,MDG_0000000026,MDG_0000000029,MDG_0000000031,MDG_0000000033,MDG_0000000034,MH_17,MH_18,MH_6,SA_0000001688,TB_1,TB_tot_newrel,TOBACCO_0000000192,WHOSIS_000001,WHOSIS_000003,WHOSIS_000005,WHOSIS_000011,WHOSIS_000015,WHS10_1,WHS10_8,WHS10_9,WHS2_138,WHS2_162,WHS2_163,WHS2_164,WHS2_165,WHS2_166,WHS2_167,WHS2_168,WHS2_170,WHS2_171,WHS2_172,WHS2_173,WHS2_174,WHS2_3070_all,WHS2_3070_cancer,WHS2_3070_cdd,WHS2_3070_chronic,WHS2_513,WHS2_514,WHS2_515,WHS2_516,WHS2_523,WHS3_40,WHS3_41,WHS3_42,WHS3_43,WHS3_45,WHS3_46,WHS3_47,WHS3_48,WHS3_49,WHS3_50,WHS3_51,WHS3_52,WHS3_53,WHS3_55,WHS3_56,WHS3_57,WHS3_62,WHS4_100,WHS4_106,WHS4_107,WHS4_108,WHS4_111,WHS4_111_AGE1519,WHS4_115,WHS4_117,WHS4_124,WHS4_128,WHS4_129,WHS4_154,WHS4_2530,WHS6_101,WHS6_102,WHS6_116,WHS6_123,WHS6_125,WHS6_127,WHS6_136,WHS6_140,WHS6_144,WHS6_148,WHS6_150,WHS6_517,WHS6_518,WHS6_519,WHS6_520,WHS7_103,WHS7_104,WHS7_105,WHS7_108,WHS7_113,WHS7_120,WHS7_134,WHS7_139,WHS7_143,WHS7_147,WHS7_149,WHS7_156,WHS8_110,WHS9_85,WHS9_86,WHS9_88,WHS9_89,WHS9_90,WHS9_91,WHS9_92,WHS9_93,WHS9_95,WHS9_96,WHS9_97,WHS9_CBR,WHS9_CDR,WHS9_CS.xsd?format=xml&profile=simple-schema",900
"http://apps.who.int/gho/athena/data/GHO/HIV_0000000001.xsd?format=xml&profile=simple-schema",900
"http://apps.who.int/gho/athena/data/GHO/MORT_100.xsd?format=xml&profile=simple-schema",900
"http://apps.who.int/gho/athena/xmart/EBOLA_MEASURE/CASES.xsd?format=xml&profile=simple-schema",900
"http://arno.uvt.nl/xsd/1.2/arno.xsd",404
"http://arno.uvt.nl/xsd/1.2/arno/",404
"http://atlas.resources.ca.gov/arcgis/services/Boundaries/CPAD_AgencyLevel/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geology/WVGravityData/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_AeromagneticData/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_BoundariesGeography/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_DevonianStructureData/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_EarthquakeEpicenters/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_Infrastructure/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_OrdovicianStructureData/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_PrecambrianStructureData/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atlas.wvgs.wvnet.edu/arcgis/services/Geothermal/WVGeothermal_TemperatureDepthData/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://atmos.nmsu.edu/pub/PDS4/schema/PHXMD_1000.xsd",200
"http://aviationweather.gov/adds/schema/aircraftreport1_0.xsd",200
"http://aviationweather.gov/adds/schema/airsigmet1_1.xsd",200
"http://aviationweather.gov/adds/schema/gairmet1_0.xsd",200
"http://aviationweather.gov/adds/schema/metar1_2.xsd",200
"http://aviationweather.gov/adds/schema/pirep1_2.xsd",200
"http://aviationweather.gov/adds/schema/taf1_2.xsd",200
"http://basemap.nationalmap.gov/arcgis/services/TNM_Vector_Fills_Small/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",900
"http://basemap.nationalmap.gov/arcgis/services/USGSHydroNHD/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",900
"http://basemap.nationalmap.gov/arcgis/services/USGSImageryOnly/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",900
"http://basemap.nationalmap.gov/arcgis/services/USGSImageryTopo/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://basemap.nationalmap.gov/arcgis/services/USGSShadedReliefOnly/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://bio.discomap.eea.europa.eu/arcgis/services/Bio/EcoTones_Dyna_LAEA/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://bio.discomap.eea.europa.eu/arcgis/services/Bio/Natura2000Hatch_Dyna_LAEA/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://bio.discomap.eea.europa.eu/arcgis/services/Bio/Natura2000Hatch_WM_joined/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://bio.discomap.eea.europa.eu/arcgis/services/Bio/Natura2000_Dyna_WGS84/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://bio.discomap.eea.europa.eu/arcgis/services/Bio/Natura2000_Dyna_WM/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",400
"http://biodiversity.eionet.europa.eu/schemas/bernconvention/derogations.xsd",301
"http://bioputer.mimuw.edu.pl:8080/tav4sb/services?xsd=add.xsd",200
"http://bioputer.mimuw.edu.pl:8080/tav4sb/services?xsd=mathematica.xsd",200
"http://bioputer.mimuw.edu.pl:8080/tav4sb/services?xsd=odesolver.xsd",200
"http://bioputer.mimuw.edu.pl:8080/tav4sb/services?xsd=prism.xsd",200
"http://bioware.ucd.ie:8080/soaplab2/typed/services/custom.slimfinder?xsd=1",900
"http://bioware.ucd.ie:8080/soaplab2/typed/services/custom.slimfinder?xsd=3",900
"http://bison.ijs.si/WebServices/TextNet.svc?xsd=xsd0",900
"http://bison.ijs.si/WebServices/TextNet.svc?xsd=xsd1",900
"http://bison.ijs.si/WebServices/TextNet.svc?xsd=xsd2",900
"http://bison.ijs.si/WebServices/TextNet.svc?xsd=xsd3",900
"http://bison.ijs.si/WebServices/TextNet.svc?xsd=xsd4",900
"http://bison.ijs.si/WebServices/TextNet.svc?xsd=xsd5",900
"http://bpmn.sourceforge.net/schemas/BPMN20.xsd",200
"http://brg.ldeo.columbia.edu/services/LogFile.xsd",404
"http://brg.ldeo.columbia.edu/services/LogHole.xsd",200
"http://brg.ldeo.columbia.edu/services/wfs?SERVICE=WFS&VERSION=1.0.0&REQUEST=DescribeFeatureType&TYPENAME=LogFile&OUTPUTFORMAT=XMLSCHEMA",302
"http://brg.ldeo.columbia.edu/services/wfs?SERVICE=WFS&VERSION=1.0.0&REQUEST=DescribeFeatureType&TYPENAME=LogHole&OUTPUTFORMAT=XMLSCHEMA",302
"http://capec.mitre.org/data/xsd/attack_taxonomy_schema_v1.1.1.xsd",200
"http://carocoops.org/obskml/1.0.0/obs_types.xsd",200
"http://carocoops.org/obskml/1.0.0/uom_types.xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1271859438162/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1271859438164/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1271859438204/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1272022528363/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1284723009187/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1288172614026/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1290431694484/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1290431694581/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1320657629644/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1345561703620/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1349361150622/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1355150532312/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1360230992145/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1360931019836/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1361876010548/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1361876010571/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1361876010597/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1380106710823/xsd",200
"http://catalog.clarin.eu/ds/ComponentRegistry/rest/registry/profiles/clarin.eu:cr1:p_1380106710826/xsd",200
"http://cdn.earthdata.nasa.gov/iso/schema/1.0/ISO19115-2_EOS.xsd",302
"http://chipster.csc.fi:80/chipster-ws/chipster?xsd=1",404
"http://clear3.uconn.edu/arcgis/services/NEMO/ImperviousCover2012/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",200
"http://cml.sourceforge.net/schema/cmlreact.xsd",200
"http://coast.noaa.gov/arcgis/services/CCAP/All_Change_9606/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",301
"http://coast.noaa.gov/arcgis/services/CCAP/Development_9606/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",301
"http://coast.noaa.gov/arcgis/services/CCAP/Forest_Fragmentation_0511/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",301
"http://coast.noaa.gov/arcgis/services/CCAP/Wetland_0110/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",301
"http://coast.noaa.gov/arcgis/services/CCAP/Wetland_0511/MapServer/WmsServer?version=1.3.0%26service=WMS%26request=GetSchemaExtension",301
