response_id, status, redirect, error, date_verified
143620,200,"http://www.coast.noaa.gov/arcgis/rest/services/MarineCadastre/Seagrasses/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T10:58:58.385228
144623,200,"http://www.coast.noaa.gov/arcgis/services/CSCGreatLakes/BrownCounty_2010LandUse/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T10:58:58.593033
145569,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/MOBILE_BAY/3762sc-a1h.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T10:58:58.841195
145689,200,"http://gispub.epa.gov/arcgis/services/ORD/ROE_WetSulfateDeposition1989_1991/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T10:59:56.364412
145724,404,"http://www.ncddc.noaa.gov/arcgis/services/OceanExploration/OE_OkeanosCruises/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T10:59:56.993847
146698,200,"http://coast.noaa.gov/arcgis/services/dc_slr/slr_1ft/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T10:59:57.692935
147017,404,"http://w4.jcommops.org/wmsconnector/com.esri.wms.Esrimap?request=getCapabilities&ServiceName=Argo&Service=wms","",2015-11-06T10:59:58.399089
149159,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20140906/dr080_2001/n10day_10_18/OBP_08_08.02160_04320_012.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T10:59:59.969966
149561,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/MBAY_STELL/4481-a.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:00:00.217063
149864,200,"https://atlas.resources.ca.gov/arcgis/services/Environment/Watersheds/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:01.576252
150622,200,"http://maps.cera.govt.nz/arcgis/rest/services/CERA/Christchurch_Aerial_20110224/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:00:02.735707
150771,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20131118/dr080_2013/n10day_19_26/gtIceave_08_08.04320_06240_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:00:03.058712
151171,200,"http://land.discomap.eea.europa.eu/arcgis/services/Land/Corine_Land_Cover_Plus_Changes_LAEA/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:07.036694
151442,200,"http://maps.ngdc.noaa.gov/arcgis/services/web_mercator/marine_geology_dynamic/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:07.572744
151662,200,"http://coastalmap.marine.usgs.gov/cmgp/services/National/slc_ShortTerm/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:11.748778
152108,200,"http://www.coast.noaa.gov/arcgis/rest/services/dc_slr/BLS_Wages/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:00:12.766735
152136,200,"http://coast.noaa.gov/arcgis/services/CCAP_HR/USVI_HR_2007/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:13.420810
152361,200,"http://basemap.nationalmap.gov/arcgis/rest/services/USGSShadedReliefOnly/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:00:14.115410
152544,400,"http://geodata.epa.gov/arcgis/services/OEI/AllWells2015/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:44.473016
153024,200,"http://www.coast.noaa.gov/arcgis/services/FloodExposureMapper/CFEM_CensusBlkGrp_Poverty/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:44.724060
153484,200,"https://gis.ohiodnr.gov/arcgis/rest/services/OCM_Services/Mosaic1973/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:00:46.541729
153628,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/ECOHAB_II/5231mc-a1h.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:00:46.774362
154007,200,"http://discomap.eea.europa.eu/arcgis/services/Land/CLC1990_Dyna_WM/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:47.950777
154105,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/HurricaneTracks/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:00:48.527747
154312,400,"http://moimagery.missouri.edu/arcgis/rest/services/Joplin/Joplin_2ft/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:00:49.265909
154442,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20150701/dr080_1996/n10day_28_37/gtUave_08_08.06480_08880_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:00:49.683422
154525,200,"http://geodata.epa.gov/arcgis/services/OSWER/EPA6kQuads/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:01:19.948474
154652,200,"http://maps.edc.uri.edu/arcgis/rest/services/SLAMM_Results_1Foot/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:01:20.707244
155083,200,"http://land.discomap.eea.europa.eu/arcgis/services/Land/UrbanAtlas_Dyna_WGS84/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:01:22.509893
155499,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/FARALLONES/3465-q.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:01:22.762357
156877,200,"http://apps.geomatics.gov.nt.ca/arcgis/rest/services/Mosaics/MVAP_Mosaic_Combined_LCC/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:01:23.695494
156973,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/CMECS_Temperature_Spring/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:01:24.338564
157120,403,"http://gis.breconbeacons.org/geoserver/inspire/ows?service=wms&version=1.3.0&request=GetCapabilities","",2015-11-06T11:01:25.896449
157125,900,"","HTTPConnectionPool(host='gispub10.epa.gov'; port=80): Read timed out. (read timeout=30)",2015-11-06T11:02:25.983346
157833,200,"http://www.coast.noaa.gov/arcgis/rest/services/CCAP/All_Change_9606/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:26.566931
158566,200,"http://maps.edc.uri.edu/arcgis/rest/services/Atlas_planningCadastre/Land_Use_200304_NEMO/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:27.631143
159003,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/NAWQA_Nitrogen_TotalYieldDelivered_GOM/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:28.245239
159107,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/GB_SED/116P-A1H.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:28.962316
159120,200,"https://services.geocirrus.co.nz/arcgis/rest/services/FNDC/FNDC_Aerial_Low_2002/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:30.308708
159217,200,"http://www.coast.noaa.gov/arcgis/rest/services/FloodExposureMapper/CFEM_CensusBlkGrp_Poverty/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:30.506904
159313,200,"https://geo.azmag.gov/gismag/rest/services/maps/EXLU_2012/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:31.266242
159467,200,"http://kygisserver.ky.gov/arcgis/rest/services/WGS84WM_Services/Ky_Imagery_2006_2FT_WGS84WM/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:32.025663
159488,404,"http://coast.noaa.gov/ArcGISPUB/services/MarineCadastre/OceanEnergy/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:32.728080
159500,200,"http://maps.york.gov.uk/arcgis/rest/services/Basemaps/Corporate_CacheColour/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:34.275956
159501,200,"http://wrecks.nauticalcharts.noaa.gov/arcgis/services/public_wrecks/Wrecks_And_Obstructions/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:35.252285
160028,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20140906/dr080_1993/n10day_10_18/gsRelaxave_08_08.02160_04320_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:35.993875
160704,200,"http://lasigpublic.nerc-lancaster.ac.uk/arcgis/services/EIDCHub/moorHouse/MapServer/WMSServer?request=getCapabilities&service=WMS","",2015-11-06T11:02:38.718919
160928,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/CMECS_Chlorophyll_Summer/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:38.915735
161119,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/GB_SED/1231T-A.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:39.122609
161457,400,"http://moimagery.missouri.edu/arcgis/services/LIDAR/MO_mosaic/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:39.648063
162228,200,"http://ndgishub.nd.gov/arcgis/services/Features/Communications/MapServer/WFSServer?request=GetCapabilities&service=WFS","",2015-11-06T11:02:40.210776
162228,200,"http://ndgishub.nd.gov/arcgis/services/Features/Communications/MapServer/WFSServer?request=GetCapabilities&service=WFS","",2015-11-06T11:02:44.805606
162667,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20140906/dr080_2000/n10day_10_18/gsRelaxave_08_08.02160_04320_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:45.165234
163614,404,"http://www.sco.wisc.edu/wisclinc/research/cap04/files/getcapabilities_gml3.xsl","",2015-11-06T11:02:46.001532
163614,404,"http://www.sco.wisc.edu/wisclinc/research/cap04/files/getcapabilities_gml3.xsl","",2015-11-06T11:02:46.139267
164182,200,"http://maps.cera.govt.nz/arcgis/rest/services/FNDC/FNDC_Aerial_Low_2002/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:46.901024
164953,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/NE_SLOPE/2673-A1H.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:47.147029
166036,200,"https://gis.ohiodnr.gov/arcgis/rest/services/OCM_Services/Mosaic2004/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:47.839754
166557,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/LCLU_1948/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:48.037588
167630,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/CMECS_WaterColumnStabilityModifier_Spring/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:48.236925
167631,200,"http://services.geocirrus.co.nz/arcgis/rest/services/CERA/Christchurch_Aerial_20121016/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:48.606472
167984,200,"http://osmc.noaa.gov/thredds/wms/osmcMooredAggAll?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:49.886524
168560,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20150701/dr080_2005/n10day_19_27/gsKPPave_08_08.04320_06480_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:50.257147
169067,404,"http://www.ncddc.noaa.gov/arcgis/services/OceanExploration/OE_IOCM/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:50.450837
169473,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/CriticalHabitats/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:50.643474
169986,200,"https://geonexusr.iowadot.gov/arcgis/services/Construction/Interstate29ConstructionRoads/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:51.646115
170451,200,"http://coast.noaa.gov/arcgis/services/MarineCadastre/Seagrasses/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:51.927119
171535,200,"http://coast.noaa.gov/arcgis/rest/services/FloodExposureMapper/CFEM_BLS_Employment/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:52.127077
171660,200,"http://coast.noaa.gov/arcgis/rest/services/dc_slr/conf_3ft/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:52.347832
171808,200,"http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/Solar_Reflectivity_2008/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:02:53.063538
171900,200,"http://coast.noaa.gov/arcgis/services/CCAP_HR/guam_2005_ccap_hr/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:53.683432
172620,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20140906/dr080_2012/n10day_10_18/gsRelaxave_08_08.02160_04320_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:02:54.016981
172885,200,"http://www.coast.noaa.gov/arcgis/services/FloodExposureMapper/CFEM_CoastalFloodHazardComposite/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:02:54.422936
173241,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/EstuarineBathymetry_30m/MapServer/WCSServer?request=GetCapabilities&service=WCS","",2015-11-06T11:02:54.618672
173904,200,"http://gis1.usgs.gov/arcgis/rest/services/NAT_Species_Birds/batbrx/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:02.530825
174100,200,"http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Ortho2010_WebMercator/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:02.679191
174231,200,"http://dataserver.nccs.nasa.gov/thredds/wms/bypass/NEX-DCP30/nex-quartile/historical/r1i1p1/quartile25_tasmin.ncml?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:03:04.915322
174580,500,"http://webgis.uwm.edu/arcgisuwm/rest/services/GTKWebGIS/Perc_HsUnits_By_Owner/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:05.837173
175222,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20140906/dr080_2001/n10day_10_18/gsRelaxave_08_08.02160_04320_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:03:06.136176
175441,200,"http://gis.phila.gov/arcgis/rest/services/BaseMaps/Hybrid_WM/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:07.051963
175587,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20140906/dr080_2002/n10day_10_18/gsVave_08_08.02160_04320_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:03:07.430454
176432,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20110607/dr080_2008/n10day_28_37/Tave_08_08.06480_08880_240.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:03:07.895220
177369,200,"http://www.coast.noaa.gov/arcgis/rest/services/dc_slr/slr_4ft/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:08.118226
177477,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_KalmanFilter/kf080g_2010/n10day_19_27/OBPano_08_08.04320_06480_012.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:03:09.217572
178439,200,"http://coast.noaa.gov/arcgis/services/CCAP_HR/Hawaii_HR_2005/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:11.716753
178513,404,"http://certmapper.cr.usgs.gov/arcgis/services/geology/africa/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:12.410620
178815,200,"http://gis.ccom.unh.edu:6080/arcgis/rest/services/LOTS_Atlantic_WebMerc/Backscatter/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:13.132790
178963,200,"http://coast.noaa.gov/arcgis/rest/services/CCAP/Wetland_9606/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:13.335151
179738,404,"http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/NCDC_SeaWinds_Winter/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:13.959785
180215,200,"http://kars.ku.edu/arcgis/services/SingleLayers/HUCsMapped/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:14.675594
180269,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/MBAY_STELL/4391-a.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:03:14.922983
180533,200,"http://coastalmap.marine.usgs.gov/cmgp/services/National/gloria/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:16.327062
181279,200,"http://gis1.usgs.gov/arcgis/services/USGS_Regions/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:16.477271
182305,200,"http://gispub.epa.gov/arcgis/services/ORD/ROE_FishFaunaPercentLoss/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:46.742886
182441,200,"http://maps.cera.govt.nz/arcgis/rest/services/geographx/Geographx_512_lite/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:03:47.949290
182582,200,"http://apps.fs.fed.us/arcx/services/wo_nfs_gstc/GSTC_TARoadsAndTrails_02/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:03:49.218172
182916,200,"http://gispub.epa.gov/arcgis/services/ORD/Merganser/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:04:47.596102
183156,200,"http://kars.ku.edu/arcgis/services/SingleLayers/Elevation/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:04:48.196918
183202,200,"http://www.coast.noaa.gov/arcgis/services/CCAP/Wetland_0110/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:04:48.829221
183415,200,"http://coast.noaa.gov/arcgis/services/dc_slr/BLS_Employees/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:04:49.502606
183629,200,"http://gispub.epa.gov/arcgis/services/r4/WatershedTable/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:05:19.782108
184850,200,"http://maps.edc.uri.edu/arcgis/rest/services/Atlas_geoscientificInformation/Soil_Erosion_Index_0_6/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:05:20.524460
185250,200,"http://maps.cera.govt.nz/arcgis/services/CERA/CCDU_Public_WGS84/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:05:21.966150
185530,200,"https://geo.azmag.gov/gismag/rest/services/maps/MagBaseMapOver/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:05:22.741508
185608,404,"http://www.ncddc.noaa.gov/arcgis/services/DWH/ERMA_CTDs/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:05:23.443391
187537,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20140906/dr080_1993/n10day_01_09/gtRelaxave_08_08.00001_02160_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:05:24.151158
187839,200,"http://gispub10.epa.gov/arcgis/services/ORD/ROE_Radon/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:05:54.595932
188199,200,"http://kars.ku.edu/arcgis/services/SingleLayers/GreenReport/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:05:56.154852
188319,200,"http://kgs.uky.edu/arcgis/rest/services/Base/KYCounty_SetScales_SZ/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:05:56.966855
188538,200,"http://www.coast.noaa.gov/arcgis/services/dc_slr/HistoricMaps/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:05:57.660560
188876,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20150701/dr080_1996/n10day_28_37/Tave_08_08.06480_08880_240.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:05:58.097456
190254,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20110607/dr080_2010/n10day_01_09/gtYdiffave_08_08.00001_02160_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:05:58.478776
190456,200,"http://www.coast.noaa.gov/arcgis/rest/services/MarineCadastre/CommercialVesselDensityOctober2009_2010/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:05:58.698951
192555,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/PONTCHARTRAIN/4551sc-a1h.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:05:59.003329
192853,200,"http://www.usap-data.org/exe/mapserv?map=/public/mgg/web/www.usap-data.org/htdocs/services/ogc.map&service=wfs&version=1.0.0&request=getcapabilities","",2015-11-06T11:06:00.527580
192853,200,"http://www.usap-data.org/exe/mapserv?map=/public/mgg/web/www.usap-data.org/htdocs/services/ogc.map&service=wfs&version=1.0.0&request=getcapabilities","",2015-11-06T11:06:00.796150
201215,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20131118/dr080_2004/n10day_28_37/Tave_08_08.06480_08880_240.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:06:01.232260
193406,200,"http://discomap.eea.europa.eu/arcgis/services/Air/EPRTRDiffuseEmissionsAir_Dyna_WGS84/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:06:03.802014
194304,200,"http://coast.noaa.gov/arcgis/rest/services/dc_slr/marsh_350/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:06:04.840217
194478,200,"http://www.coast.noaa.gov/arcgis/services/CCAP/Forest_Fragmentation_0110/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:06:05.095645
194552,200,"http://msdisweb.missouri.edu/arcgis/rest/services/MSDISBasemap2/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:06:08.838960
194981,200,"http://maps.ngdc.noaa.gov/arcgis/services/firedetects/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:06:09.622145
195077,403,"http://gis.breconbeacons.org/geoserver/inspire/section_3_mountain_moor_and_heath/ows?service=wms&version=1.3.0&request=GetCapabilities","",2015-11-06T11:06:10.272133
195119,900,"","HTTPConnectionPool(host='geodata.epa.gov'; port=80): Read timed out. (read timeout=30)",2015-11-06T11:07:10.358397
195161,200,"http://www.coast.noaa.gov/arcgis/rest/services/CCAP/All_Change_9601/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:07:11.371761
197250,200,"http://kars.ku.edu/arcgis/services/ClintonLakeExtents/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:07:12.628739
199487,200,"http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20110607/dr080_2010/n10day_01_09/gtExtave_08_08.00001_02160_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:07:13.349474
199507,200,"http://stellwagen.er.usgs.gov/thredds/wms/TSdata/DWDS_106/3361-A.cdf?service=WMS&version=1.3.0&request=GetCapabilities","",2015-11-06T11:07:13.632158
200184,200,"http://www.coast.noaa.gov/arcgis/rest/services/CCAP/All_Change_0410/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:07:13.842438
200686,200,"http://water.discomap.eea.europa.eu/arcgis/services/RiversLakesSoE/WISE_SoE_RL_Quality_SoEMonitoringStations_Dyna_WM/MapServer/WMSServer?request=GetCapabilities&service=WMS","",2015-11-06T11:07:15.503674
201130,200,"http://maps2.dcgis.dc.gov/dcgis/rest/services/PropScan/MapServer/WMTS/1.0.0/WMTSCapabilities.xml","",2015-11-06T11:07:16.030902
